,src,dest
195467,NUDT21,RBM8A
195468,NUDT21,RNPS1
195469,NUDT21,SARNP
195470,NUDT21,SLU7
195471,NUDT21,SRRM1
195472,NUDT21,SRSF1
195473,NUDT21,SRSF11
195474,NUDT21,SRSF2
195475,NUDT21,SRSF3
195476,NUDT21,SRSF4
195477,NUDT21,SRSF5
195478,NUDT21,SRSF6
195479,NUDT21,SRSF7
195480,NUDT21,SRSF9
195481,NUDT21,SYMPK
195482,NUDT21,THOC1
195483,NUDT21,THOC2
195484,NUDT21,THOC3
195485,NUDT21,THOC5
195486,NUDT21,THOC6
195487,NUDT21,THOC7
195488,NUDT21,U2AF1L4
195489,NUDT21,U2AF2
195490,NUDT21,UPF3B
195491,NUDT21,WDR33
195492,NUDT21,ZC3H11A
195493,PLK1,NUF2
195494,PSMA1,NUMB
195495,PSMA2,NUMB
195496,PSMA3,NUMB
195497,PSMA4,NUMB
195498,PSMA5,NUMB
195499,PSMA6,NUMB
195500,PSMA7,NUMB
195501,PSMA8,NUMB
195502,PSMB1,NUMB
195503,PSMB10,NUMB
195505,PSMB2,NUMB
195506,PSMB3,NUMB
195507,PSMB4,NUMB
195508,PSMB5,NUMB
195509,PSMB6,NUMB
195510,PSMB7,NUMB
195511,PSMB8,NUMB
195512,PSMB9,NUMB
195513,PSMC1,NUMB
195514,PSMC2,NUMB
195515,PSMC3,NUMB
195516,PSMC4,NUMB
195517,PSMC5,NUMB
195518,PSMC6,NUMB
195519,PSMD1,NUMB
195520,PSMD10,NUMB
195521,PSMD11,NUMB
195522,PSMD12,NUMB
195523,PSMD13,NUMB
195524,PSMD14,NUMB
195525,PSMD2,NUMB
195526,PSMD3,NUMB
195527,PSMD4,NUMB
195528,PSMD5,NUMB
195529,PSMD6,NUMB
195530,PSMD7,NUMB
195531,PSMD8,NUMB
195532,PSMD9,NUMB
195533,PSME1,NUMB
195534,PSME2,NUMB
195535,PSME3,NUMB
195536,PSME4,NUMB
195537,PSMF1,NUMB
195538,NUMB,RPS27A
195539,SEM1,NUMB
195540,SRC,NUMB
195541,NUMB,SUFU
195542,NUMB,UBA52
195543,NUMB,UBB
195544,NUMB,UBC
195545,NUP107,NUP133
195546,NUP133,NUP107
195547,NUP107,NUP153
195548,NUP153,NUP107
195549,NUP107,NUP155
195550,NUP155,NUP107
195551,NUP107,NUP160
195552,NUP160,NUP107
195553,NUP107,NUP188
195554,NUP188,NUP107
195555,NUP107,NUP205
195556,NUP205,NUP107
195557,NUP107,NUP210
195558,NUP210,NUP107
195559,NUP107,NUP214
195560,NUP214,NUP107
195561,NUP107,NUP35
195562,NUP35,NUP107
195563,NUP107,NUP37
195564,NUP37,NUP107
195565,NUP107,NUP42
195566,NUP42,NUP107
195567,NUP107,NUP43
195568,NUP43,NUP107
195569,NUP107,NUP50
195570,NUP50,NUP107
195571,NUP107,NUP54
195572,NUP54,NUP107
195573,NUP107,NUP58
195574,NUP58,NUP107
195575,NUP107,NUP62
195576,NUP62,NUP107
195577,NUP107,NUP85
195578,NUP85,NUP107
195579,NUP107,NUP88
195580,NUP88,NUP107
195581,NUP107,NUP93
195582,NUP93,NUP107
195583,NUP107,NUP98
195584,NUP98,NUP107
195585,NUP107,NXF1
195586,NUP107,NXT1
195587,NUP107,PHAX
195588,PLK1,NUP107
195589,NUP107,PML
195590,NUP107,POLDIP3
195591,NUP107,POM121
195592,POM121,NUP107
195593,NUP107,POM121C
195594,POM121C,NUP107
195595,NUP107,RAE1
195596,RAE1,NUP107
195597,NUP107,RAN
195598,NUP107,RANBP2
195599,RANBP2,NUP107
195600,NUP107,RBM8A
195601,NUP107,RNPS1
195602,NUP107,SARNP
195603,NUP107,SEC13
195604,SEC13,NUP107
195605,NUP107,SEH1L
195606,SEH1L,NUP107
195607,NUP107,SLBP
195608,NUP107,SLU7
195609,NUP107,SMN1
195610,NUP107,SNRPB
195611,NUP107,SNRPD1
195612,NUP107,SNRPD2
195613,NUP107,SNRPD3
195614,NUP107,SNRPE
195615,NUP107,SNRPF
195616,NUP107,SNRPG
195617,NUP107,SNUPN
195618,NUP107,SP100
195619,NUP107,SRRM1
195620,NUP107,SRSF1
195621,NUP107,SRSF11
195622,NUP107,SRSF2
195623,NUP107,SRSF3
195624,NUP107,SRSF4
195625,NUP107,SRSF5
195626,NUP107,SRSF6
195627,NUP107,SRSF7
195628,NUP107,SRSF9
195629,STAT3,NUP107
195630,NUP107,SUMO1
195631,NUP107,SUMO2
195632,NUP107,SUMO3
195633,NUP107,SYMPK
195634,NUP107,THOC1
195635,NUP107,THOC2
195636,NUP107,THOC3
195637,NUP107,THOC5
195638,NUP107,THOC6
195639,NUP107,THOC7
195640,NUP107,TOP2A
195641,NUP107,TPR
195642,TPR,NUP107
195643,NUP107,U2AF1L4
195644,NUP107,U2AF2
195645,NUP107,UBE2I
195646,NUP107,UPF3B
195647,NUP107,WDR33
195648,NUP107,XPO1
195649,NUP107,XPOT
195650,NUP107,ZC3H11A
195651,NUP133,NUP153
195652,NUP153,NUP133
195653,NUP133,NUP155
195654,NUP155,NUP133
195655,NUP133,NUP160
195656,NUP160,NUP133
195657,NUP133,NUP188
195658,NUP188,NUP133
195659,NUP133,NUP205
195660,NUP205,NUP133
195661,NUP133,NUP210
195662,NUP210,NUP133
195663,NUP133,NUP214
195664,NUP214,NUP133
195665,NUP133,NUP35
195666,NUP35,NUP133
195667,NUP133,NUP37
195668,NUP37,NUP133
195669,NUP133,NUP42
195670,NUP42,NUP133
195671,NUP133,NUP43
195672,NUP43,NUP133
195673,NUP133,NUP50
195674,NUP50,NUP133
195675,NUP133,NUP54
195676,NUP54,NUP133
195677,NUP133,NUP58
195678,NUP58,NUP133
195679,NUP133,NUP62
195680,NUP62,NUP133
195681,NUP133,NUP85
195682,NUP85,NUP133
195683,NUP133,NUP88
195684,NUP88,NUP133
195685,NUP133,NUP93
195686,NUP93,NUP133
195687,NUP133,NUP98
195688,NUP98,NUP133
195689,NUP133,NXF1
195690,NUP133,NXT1
195691,NUP133,PHAX
195692,PLK1,NUP133
195693,NUP133,PML
195694,NUP133,POLDIP3
195695,NUP133,POM121
195696,POM121,NUP133
195697,NUP133,POM121C
195698,POM121C,NUP133
195699,NUP133,RAE1
195700,RAE1,NUP133
195701,NUP133,RAN
195702,NUP133,RANBP2
195703,RANBP2,NUP133
195704,NUP133,RBM8A
195705,NUP133,RNPS1
195706,NUP133,SARNP
195707,NUP133,SEC13
195708,SEC13,NUP133
195709,NUP133,SEH1L
195710,SEH1L,NUP133
195711,NUP133,SLBP
195712,NUP133,SLU7
195713,NUP133,SMN1
195714,NUP133,SNRPB
195715,NUP133,SNRPD1
195716,NUP133,SNRPD2
195717,NUP133,SNRPD3
195718,NUP133,SNRPE
195719,NUP133,SNRPF
195720,NUP133,SNRPG
195721,NUP133,SNUPN
195722,NUP133,SP100
195723,NUP133,SRRM1
195724,NUP133,SRSF1
195725,NUP133,SRSF11
195726,NUP133,SRSF2
195727,NUP133,SRSF3
195728,NUP133,SRSF4
195729,NUP133,SRSF5
195730,NUP133,SRSF6
195731,NUP133,SRSF7
195732,NUP133,SRSF9
195733,NUP133,SUMO1
195734,NUP133,SUMO2
195735,NUP133,SUMO3
195736,NUP133,SYMPK
195737,NUP133,THOC1
195738,NUP133,THOC2
195739,NUP133,THOC3
195740,NUP133,THOC5
195741,NUP133,THOC6
195742,NUP133,THOC7
195743,NUP133,TOP2A
195744,NUP133,TPR
195745,TPR,NUP133
195746,NUP133,U2AF1L4
195747,NUP133,U2AF2
195748,NUP133,UBE2I
195749,NUP133,UPF3B
195750,NUP133,WDR33
195751,NUP133,XPO1
195752,NUP133,XPOT
195753,NUP133,ZC3H11A
195754,NUP153,NUP155
195755,NUP155,NUP153
195756,NUP153,NUP160
195757,NUP160,NUP153
195758,NUP153,NUP188
195759,NUP188,NUP153
195760,NUP153,NUP205
195761,NUP205,NUP153
195762,NUP153,NUP210
195763,NUP210,NUP153
195764,NUP153,NUP214
195765,NUP214,NUP153
195766,NUP153,NUP35
195767,NUP35,NUP153
195768,NUP153,NUP37
195769,NUP37,NUP153
195770,NUP153,NUP42
195771,NUP42,NUP153
195772,NUP153,NUP43
195773,NUP43,NUP153
195774,NUP153,NUP50
195775,NUP50,NUP153
195776,NUP153,NUP54
195777,NUP54,NUP153
195778,NUP153,NUP58
195779,NUP58,NUP153
195780,NUP153,NUP62
195781,NUP62,NUP153
195782,NUP153,NUP85
195783,NUP85,NUP153
195784,NUP153,NUP88
195785,NUP88,NUP153
195786,NUP153,NUP93
195787,NUP93,NUP153
195788,NUP153,NUP98
195789,NUP98,NUP153
195790,NUP153,NUTF2
195791,NUP153,NXF1
195792,NUP153,NXT1
195793,NUP153,PHAX
195794,NUP153,PML
195795,NUP153,POLDIP3
195796,NUP153,POM121
195797,POM121,NUP153
195798,NUP153,POM121C
195799,POM121C,NUP153
195800,NUP153,RAE1
195801,RAE1,NUP153
195802,NUP153,RAN
195803,NUP153,RANBP2
195804,RANBP2,NUP153
195805,NUP153,RBM8A
195806,NUP153,RNPS1
195807,NUP153,SARNP
195808,NUP153,SEC13
195809,SEC13,NUP153
195810,NUP153,SEH1L
195811,SEH1L,NUP153
195812,NUP153,SLBP
195813,NUP153,SLU7
195814,NUP153,SMAD2
195815,NUP153,SMAD3
195816,NUP153,SMAD4
195817,NUP153,SMN1
195818,NUP153,SNRPB
195819,NUP153,SNRPD1
195820,NUP153,SNRPD2
195821,NUP153,SNRPD3
195822,NUP153,SNRPE
195823,NUP153,SNRPF
195824,NUP153,SNRPG
195825,NUP153,SNUPN
195826,NUP153,SP100
195827,NUP153,SRRM1
195828,NUP153,SRSF1
195829,NUP153,SRSF11
195830,NUP153,SRSF2
195831,NUP153,SRSF3
195832,NUP153,SRSF4
195833,NUP153,SRSF5
195834,NUP153,SRSF6
195835,NUP153,SRSF7
195836,NUP153,SRSF9
195837,NUP153,SUMO1
195838,NUP153,SUMO2
195839,NUP153,SUMO3
195840,NUP153,SYMPK
195841,NUP153,THOC1
195842,NUP153,THOC2
195843,NUP153,THOC3
195844,NUP153,THOC5
195845,NUP153,THOC6
195846,NUP153,THOC7
195847,NUP153,TOP2A
195848,NUP153,TPR
195849,TPR,NUP153
195850,NUP153,U2AF1L4
195851,NUP153,U2AF2
195852,NUP153,UBE2I
195853,NUP153,UPF3B
195854,NUP153,WDR33
195855,NUP153,XPO1
195856,NUP153,XPOT
195857,NUP153,ZC3H11A
195858,NUP155,NUP160
195859,NUP160,NUP155
195860,NUP155,NUP188
195861,NUP188,NUP155
195862,NUP155,NUP205
195863,NUP205,NUP155
195864,NUP155,NUP210
195865,NUP210,NUP155
195866,NUP155,NUP214
195867,NUP214,NUP155
195868,NUP155,NUP35
195869,NUP35,NUP155
195870,NUP155,NUP37
195871,NUP37,NUP155
195872,NUP155,NUP42
195873,NUP42,NUP155
195874,NUP155,NUP43
195875,NUP43,NUP155
195876,NUP155,NUP50
195877,NUP50,NUP155
195878,NUP155,NUP54
195879,NUP54,NUP155
195880,NUP155,NUP58
195881,NUP58,NUP155
195882,NUP155,NUP62
195883,NUP62,NUP155
195884,NUP155,NUP85
195885,NUP85,NUP155
195886,NUP155,NUP88
195887,NUP88,NUP155
195888,NUP155,NUP93
195889,NUP93,NUP155
195890,NUP155,NUP98
195891,NUP98,NUP155
195892,NUP155,NXF1
195893,NUP155,NXT1
195894,NUP155,PHAX
195895,NUP155,PML
195896,NUP155,POLDIP3
195897,NUP155,POM121
195898,POM121,NUP155
195899,NUP155,POM121C
195900,POM121C,NUP155
195901,NUP155,RAE1
195902,RAE1,NUP155
195903,NUP155,RAN
195904,NUP155,RANBP2
195905,RANBP2,NUP155
195906,NUP155,RBM8A
195907,NUP155,RNPS1
195908,NUP155,SARNP
195909,NUP155,SEC13
195910,SEC13,NUP155
195911,NUP155,SEH1L
195912,SEH1L,NUP155
195913,NUP155,SLBP
195914,NUP155,SLU7
195915,NUP155,SMN1
195916,NUP155,SNRPB
195917,NUP155,SNRPD1
195918,NUP155,SNRPD2
195919,NUP155,SNRPD3
195920,NUP155,SNRPE
195921,NUP155,SNRPF
195922,NUP155,SNRPG
195923,NUP155,SNUPN
195924,NUP155,SP100
195925,NUP155,SRRM1
195926,NUP155,SRSF1
195927,NUP155,SRSF11
195928,NUP155,SRSF2
195929,NUP155,SRSF3
195930,NUP155,SRSF4
195931,NUP155,SRSF5
195932,NUP155,SRSF6
195933,NUP155,SRSF7
195934,NUP155,SRSF9
195935,NUP155,SUMO1
195936,NUP155,SUMO2
195937,NUP155,SUMO3
195938,NUP155,SYMPK
195939,NUP155,THOC1
195940,NUP155,THOC2
195941,NUP155,THOC3
195942,NUP155,THOC5
195943,NUP155,THOC6
195944,NUP155,THOC7
195945,NUP155,TOP2A
195946,NUP155,TPR
195947,TPR,NUP155
195948,NUP155,U2AF1L4
195949,NUP155,U2AF2
195950,NUP155,UBE2I
195951,NUP155,UPF3B
195952,NUP155,WDR33
195953,NUP155,XPO1
195954,NUP155,XPOT
195955,NUP155,ZC3H11A
195956,NUP160,NUP188
195957,NUP188,NUP160
195958,NUP160,NUP205
195959,NUP205,NUP160
195960,NUP160,NUP210
195961,NUP210,NUP160
195962,NUP160,NUP214
195963,NUP214,NUP160
195964,NUP160,NUP35
195965,NUP35,NUP160
195966,NUP160,NUP37
195967,NUP37,NUP160
195968,NUP160,NUP42
195969,NUP42,NUP160
195970,NUP160,NUP43
195971,NUP43,NUP160
195972,NUP160,NUP50
195973,NUP50,NUP160
195974,NUP160,NUP54
195975,NUP54,NUP160
195976,NUP160,NUP58
195977,NUP58,NUP160
195978,NUP160,NUP62
195979,NUP62,NUP160
195980,NUP160,NUP85
195981,NUP85,NUP160
195982,NUP160,NUP88
195983,NUP88,NUP160
195984,NUP160,NUP93
195985,NUP93,NUP160
195986,NUP160,NUP98
195987,NUP98,NUP160
195988,NUP160,NXF1
195989,NUP160,NXT1
195990,NUP160,PHAX
195991,PLK1,NUP160
195992,NUP160,PML
195993,NUP160,POLDIP3
195994,NUP160,POM121
195995,POM121,NUP160
195996,NUP160,POM121C
195997,POM121C,NUP160
195998,RAD21,NUP160
195999,NUP160,RAE1
196000,RAE1,NUP160
196001,NUP160,RAN
196002,NUP160,RANBP2
196003,RANBP2,NUP160
196004,NUP160,RBM8A
196005,NUP160,RNPS1
196006,NUP160,SARNP
196007,NUP160,SEC13
196008,SEC13,NUP160
196009,NUP160,SEH1L
196010,SEH1L,NUP160
196011,NUP160,SLBP
196012,NUP160,SLU7
196013,NUP160,SMN1
196014,NUP160,SNRPB
196015,NUP160,SNRPD1
196016,NUP160,SNRPD2
196017,NUP160,SNRPD3
196018,NUP160,SNRPE
196019,NUP160,SNRPF
196020,NUP160,SNRPG
196021,NUP160,SNUPN
196022,NUP160,SP100
196023,NUP160,SRRM1
196024,NUP160,SRSF1
196025,NUP160,SRSF11
196026,NUP160,SRSF2
196027,NUP160,SRSF3
196028,NUP160,SRSF4
196029,NUP160,SRSF5
196030,NUP160,SRSF6
196031,NUP160,SRSF7
196032,NUP160,SRSF9
196033,NUP160,SUMO1
196034,NUP160,SUMO2
196035,NUP160,SUMO3
196036,NUP160,SYMPK
196037,NUP160,THOC1
196038,NUP160,THOC2
196039,NUP160,THOC3
196040,NUP160,THOC5
196041,NUP160,THOC6
196042,NUP160,THOC7
196043,NUP160,TOP2A
196044,NUP160,TPR
196045,TPR,NUP160
196046,NUP160,U2AF1L4
196047,NUP160,U2AF2
196048,NUP160,UBE2I
196049,NUP160,UPF3B
196050,NUP160,WDR33
196051,NUP160,XPO1
196052,NUP160,XPOT
196053,NUP160,ZC3H11A
196054,NUP188,NUP205
196055,NUP205,NUP188
196056,NUP188,NUP210
196057,NUP210,NUP188
196058,NUP188,NUP214
196059,NUP214,NUP188
196060,NUP188,NUP35
196061,NUP35,NUP188
196062,NUP188,NUP37
196063,NUP37,NUP188
196064,NUP188,NUP42
196065,NUP42,NUP188
196066,NUP188,NUP43
196067,NUP43,NUP188
196068,NUP188,NUP50
196069,NUP50,NUP188
196070,NUP188,NUP54
196071,NUP54,NUP188
196072,NUP188,NUP58
196073,NUP58,NUP188
196074,NUP188,NUP62
196075,NUP62,NUP188
196076,NUP188,NUP85
196077,NUP85,NUP188
196078,NUP188,NUP88
196079,NUP88,NUP188
196080,NUP188,NUP93
196081,NUP93,NUP188
196082,NUP188,NUP98
196083,NUP98,NUP188
196084,NUP188,NXF1
196085,NUP188,NXT1
196086,NUP188,PHAX
196087,NUP188,PML
196088,NUP188,POLDIP3
196089,NUP188,POM121
196090,POM121,NUP188
196091,NUP188,POM121C
196092,POM121C,NUP188
196093,NUP188,RAE1
196094,RAE1,NUP188
196095,NUP188,RAN
196096,NUP188,RANBP2
196097,RANBP2,NUP188
196098,NUP188,RBM8A
196099,NUP188,RNPS1
196100,NUP188,SARNP
196101,NUP188,SEC13
196102,SEC13,NUP188
196103,NUP188,SEH1L
196104,SEH1L,NUP188
196105,NUP188,SLBP
196106,NUP188,SLU7
196107,NUP188,SMN1
196108,NUP188,SNRPB
196109,NUP188,SNRPD1
196110,NUP188,SNRPD2
196111,NUP188,SNRPD3
196112,NUP188,SNRPE
196113,NUP188,SNRPF
196114,NUP188,SNRPG
196115,NUP188,SNUPN
196116,NUP188,SP100
196117,NUP188,SRRM1
196118,NUP188,SRSF1
196119,NUP188,SRSF11
196120,NUP188,SRSF2
196121,NUP188,SRSF3
196122,NUP188,SRSF4
196123,NUP188,SRSF5
196124,NUP188,SRSF6
196125,NUP188,SRSF7
196126,NUP188,SRSF9
196127,NUP188,SUMO1
196128,NUP188,SUMO2
196129,NUP188,SUMO3
196130,NUP188,SYMPK
196131,NUP188,THOC1
196132,NUP188,THOC2
196133,NUP188,THOC3
196134,NUP188,THOC5
196135,NUP188,THOC6
196136,NUP188,THOC7
196137,NUP188,TOP2A
196138,NUP188,TPR
196139,TPR,NUP188
196140,NUP188,U2AF1L4
196141,NUP188,U2AF2
196142,NUP188,UBE2I
196143,NUP188,UPF3B
196144,NUP188,WDR33
196145,NUP188,XPO1
196146,NUP188,XPOT
196147,NUP188,ZC3H11A
196148,NUP205,NUP210
196149,NUP210,NUP205
196150,NUP205,NUP214
196151,NUP214,NUP205
196152,NUP205,NUP35
196153,NUP35,NUP205
196154,NUP205,NUP37
196155,NUP37,NUP205
196156,NUP205,NUP42
196157,NUP42,NUP205
196158,NUP205,NUP43
196159,NUP43,NUP205
196160,NUP205,NUP50
196161,NUP50,NUP205
196162,NUP205,NUP54
196163,NUP54,NUP205
196164,NUP205,NUP58
196165,NUP58,NUP205
196166,NUP205,NUP62
196167,NUP62,NUP205
196168,NUP205,NUP85
196169,NUP85,NUP205
196170,NUP205,NUP88
196171,NUP88,NUP205
196172,NUP205,NUP93
196173,NUP93,NUP205
196174,NUP205,NUP98
196175,NUP98,NUP205
196176,NUP205,NXF1
196177,NUP205,NXT1
196178,NUP205,PHAX
196179,NUP205,PML
196180,NUP205,POLDIP3
196181,NUP205,POM121
196182,POM121,NUP205
196183,NUP205,POM121C
196184,POM121C,NUP205
196185,NUP205,RAE1
196186,RAE1,NUP205
196187,NUP205,RAN
196188,NUP205,RANBP2
196189,RANBP2,NUP205
196190,NUP205,RBM8A
196191,NUP205,RNPS1
196192,NUP205,SARNP
196193,NUP205,SEC13
196194,SEC13,NUP205
196195,NUP205,SEH1L
196196,SEH1L,NUP205
196197,NUP205,SLBP
196198,NUP205,SLU7
196199,NUP205,SMN1
196200,NUP205,SNRPB
196201,NUP205,SNRPD1
196202,NUP205,SNRPD2
196203,NUP205,SNRPD3
196204,NUP205,SNRPE
196205,NUP205,SNRPF
196206,NUP205,SNRPG
196207,NUP205,SNUPN
196208,NUP205,SP100
196209,NUP205,SRRM1
196210,NUP205,SRSF1
196211,NUP205,SRSF11
196212,NUP205,SRSF2
196213,NUP205,SRSF3
196214,NUP205,SRSF4
196215,NUP205,SRSF5
196216,NUP205,SRSF6
196217,NUP205,SRSF7
196218,NUP205,SRSF9
196219,NUP205,SUMO1
196220,NUP205,SUMO2
196221,NUP205,SUMO3
196222,NUP205,SYMPK
196223,NUP205,THOC1
196224,NUP205,THOC2
196225,NUP205,THOC3
196226,NUP205,THOC5
196227,NUP205,THOC6
196228,NUP205,THOC7
196229,NUP205,TOP2A
196230,NUP205,TPR
196231,TPR,NUP205
196232,NUP205,U2AF1L4
196233,NUP205,U2AF2
196234,NUP205,UBE2I
196235,NUP205,UPF3B
196236,NUP205,WDR33
196237,NUP205,XPO1
196238,NUP205,XPOT
196239,NUP205,ZC3H11A
196240,NUP210,NUP214
196241,NUP214,NUP210
196242,NUP210,NUP35
196243,NUP35,NUP210
196244,NUP210,NUP37
196245,NUP37,NUP210
196246,NUP210,NUP42
196247,NUP42,NUP210
196248,NUP210,NUP43
196249,NUP43,NUP210
196250,NUP210,NUP50
196251,NUP50,NUP210
196252,NUP210,NUP54
196253,NUP54,NUP210
196254,NUP210,NUP58
196255,NUP58,NUP210
196256,NUP210,NUP62
196257,NUP62,NUP210
196258,NUP210,NUP85
196259,NUP85,NUP210
196260,NUP210,NUP88
196261,NUP88,NUP210
196262,NUP210,NUP93
196263,NUP93,NUP210
196264,NUP210,NUP98
196265,NUP98,NUP210
196266,NUP210,NUTF2
196267,NUP210,NXF1
196268,NUP210,NXT1
196269,NUP210,PHAX
196270,NUP210,PML
196271,NUP210,POLDIP3
196272,NUP210,POM121
196273,POM121,NUP210
196274,NUP210,POM121C
196275,POM121C,NUP210
196276,NUP210,RAE1
196277,RAE1,NUP210
196278,NUP210,RAN
196279,NUP210,RANBP2
196280,RANBP2,NUP210
196281,NUP210,RBM8A
196282,NUP210,RNPS1
196283,NUP210,SARNP
196284,NUP210,SEC13
196285,SEC13,NUP210
196286,NUP210,SEH1L
196287,SEH1L,NUP210
196288,NUP210,SLBP
196289,NUP210,SLU7
196290,NUP210,SMN1
196291,NUP210,SNRPB
196292,NUP210,SNRPD1
196293,NUP210,SNRPD2
196294,NUP210,SNRPD3
196295,NUP210,SNRPE
196296,NUP210,SNRPF
196297,NUP210,SNRPG
196298,NUP210,SNUPN
196299,NUP210,SP100
196300,NUP210,SRRM1
196301,NUP210,SRSF1
196302,NUP210,SRSF11
196303,NUP210,SRSF2
196304,NUP210,SRSF3
196305,NUP210,SRSF4
196306,NUP210,SRSF5
196307,NUP210,SRSF6
196308,NUP210,SRSF7
196309,NUP210,SRSF9
196310,NUP210,SUMO1
196311,NUP210,SUMO2
196312,NUP210,SUMO3
196313,NUP210,SYMPK
196314,NUP210,THOC1
196315,NUP210,THOC2
196316,NUP210,THOC3
196317,NUP210,THOC5
196318,NUP210,THOC6
196319,NUP210,THOC7
196320,NUP210,TOP2A
196321,NUP210,TPR
196322,TPR,NUP210
196323,NUP210,U2AF1L4
196324,NUP210,U2AF2
196325,NUP210,UBE2I
196326,NUP210,UPF3B
196327,NUP210,WDR33
196328,NUP210,XPO1
196329,NUP210,XPOT
196330,NUP210,ZC3H11A
196331,NUP214,NUP35
196332,NUP35,NUP214
196333,NUP214,NUP37
196334,NUP37,NUP214
196335,NUP214,NUP42
196336,NUP42,NUP214
196337,NUP214,NUP43
196338,NUP43,NUP214
196339,NUP214,NUP50
196340,NUP50,NUP214
196341,NUP214,NUP54
196342,NUP54,NUP214
196343,NUP214,NUP58
196344,NUP58,NUP214
196345,NUP214,NUP62
196346,NUP62,NUP214
196347,NUP214,NUP85
196348,NUP85,NUP214
196349,NUP214,NUP88
196350,NUP88,NUP214
196351,NUP214,NUP93
196352,NUP93,NUP214
196353,NUP214,NUP98
196354,NUP98,NUP214
196355,NUP214,NXF1
196356,NUP214,NXT1
196357,NUP214,PHAX
196358,NUP214,PML
196359,NUP214,POLDIP3
196360,NUP214,POM121
196361,POM121,NUP214
196362,NUP214,POM121C
196363,POM121C,NUP214
196364,NUP214,RAE1
196365,RAE1,NUP214
196366,NUP214,RAN
196367,NUP214,RANBP2
196368,RANBP2,NUP214
196369,NUP214,RBM8A
196370,NUP214,RNPS1
196371,NUP214,SARNP
196372,NUP214,SEC13
196373,SEC13,NUP214
196374,NUP214,SEH1L
196375,SEH1L,NUP214
196376,NUP214,SLBP
196377,NUP214,SLU7
196378,NUP214,SMAD1
196379,SMAD1,NUP214
196380,NUP214,SMAD2
196381,NUP214,SMAD3
196382,NUP214,SMAD4
196383,NUP214,SMAD6
196384,SMAD6,NUP214
196385,NUP214,SMAD7
196386,SMAD7,NUP214
196387,SMC3,NUP214
196388,NUP214,SMN1
196389,NUP214,SMURF1
196390,SMURF1,NUP214
196391,NUP214,SNRPB
196392,NUP214,SNRPD1
196393,NUP214,SNRPD2
196394,NUP214,SNRPD3
196395,NUP214,SNRPE
196396,NUP214,SNRPF
196397,NUP214,SNRPG
196398,NUP214,SNUPN
196399,NUP214,SP100
196400,NUP214,SRRM1
196401,NUP214,SRSF1
196402,NUP214,SRSF11
196403,NUP214,SRSF2
196404,NUP214,SRSF3
196405,NUP214,SRSF4
196406,NUP214,SRSF5
196407,NUP214,SRSF6
196408,NUP214,SRSF7
196409,NUP214,SRSF9
196410,NUP214,SUMO1
196411,NUP214,SUMO2
196412,NUP214,SUMO3
196413,NUP214,SYMPK
196414,NUP214,THOC1
196415,NUP214,THOC2
196416,NUP214,THOC3
196417,NUP214,THOC5
196418,NUP214,THOC6
196419,NUP214,THOC7
196420,NUP214,TOP2A
196421,NUP214,TPR
196422,TPR,NUP214
196423,NUP214,U2AF1L4
196424,NUP214,U2AF2
196425,NUP214,UBE2I
196426,NUP214,UPF3B
196427,NUP214,WDR33
196428,NUP214,XPO1
196429,NUP214,XPOT
196430,NUP214,ZC3H11A
196431,NUP35,NUP37
196432,NUP37,NUP35
196433,NUP35,NUP42
196434,NUP42,NUP35
196435,NUP35,NUP43
196436,NUP43,NUP35
196437,NUP35,NUP50
196438,NUP50,NUP35
196439,NUP35,NUP54
196440,NUP54,NUP35
196441,NUP35,NUP58
196442,NUP58,NUP35
196443,NUP35,NUP62
196444,NUP62,NUP35
196445,NUP35,NUP85
196446,NUP85,NUP35
196447,NUP35,NUP88
196448,NUP88,NUP35
196449,NUP35,NUP93
196450,NUP93,NUP35
196451,NUP35,NUP98
196452,NUP98,NUP35
196453,NUP35,NXF1
196454,NUP35,NXT1
196455,NUP35,PHAX
196456,NUP35,PML
196457,NUP35,POLDIP3
196458,NUP35,POM121
196459,POM121,NUP35
196460,NUP35,POM121C
196461,POM121C,NUP35
196462,NUP35,RAE1
196463,RAE1,NUP35
196464,NUP35,RAN
196465,NUP35,RANBP2
196466,RANBP2,NUP35
196467,NUP35,RBM8A
196468,NUP35,RNPS1
196469,NUP35,SARNP
196470,NUP35,SEC13
196471,SEC13,NUP35
196472,NUP35,SEH1L
196473,SEH1L,NUP35
196474,NUP35,SLBP
196475,NUP35,SLU7
196476,NUP35,SMN1
196477,NUP35,SNRPB
196478,NUP35,SNRPD1
196479,NUP35,SNRPD2
196480,NUP35,SNRPD3
196481,NUP35,SNRPE
196482,NUP35,SNRPF
196483,NUP35,SNRPG
196484,NUP35,SNUPN
196485,NUP35,SP100
196486,NUP35,SRRM1
196487,NUP35,SRSF1
196488,NUP35,SRSF11
196489,NUP35,SRSF2
196490,NUP35,SRSF3
196491,NUP35,SRSF4
196492,NUP35,SRSF5
196493,NUP35,SRSF6
196494,NUP35,SRSF7
196495,NUP35,SRSF9
196496,NUP35,SUMO1
196497,NUP35,SUMO2
196498,NUP35,SUMO3
196499,NUP35,SYMPK
196500,NUP35,THOC1
196501,NUP35,THOC2
196502,NUP35,THOC3
196503,NUP35,THOC5
196504,NUP35,THOC6
196505,NUP35,THOC7
196506,NUP35,TOP2A
196507,NUP35,TPR
196508,TPR,NUP35
196509,NUP35,U2AF1L4
